lat,lon,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
51.81,5.25,0.01,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.81,5.25,0.01,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.954,4.544,0.001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.9398,4.424908,0.0001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.85,4.552,0.001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.51,5.48,0.01,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.81,5.25,0.01,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
50.95,5.975,0.001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.7789,4.3662,0.0001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.71,4.09,0.01,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
51.979,4.508,0.001,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.347,-7.288,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.237,-7.414,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.237,-7.414,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.235,-7.422,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.31459,-7.36725,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.237,-7.414,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.176,-7.328,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.3342,-7.2954,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.34514,-7.31789,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.265,-7.387,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.334,-7.295,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.33782,-7.31481,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.158,-7.339,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.2961,-7.37111,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.36839,-7.22036,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.33088,-7.35033,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.34656,-7.28793,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.338,-7.32,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.347,-7.288,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.325,-7.367,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.331,-7.35,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.325,-7.367,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.347,-7.288,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.347,-7.288,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.279,-7.391,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.226,-7.417,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.338,-7.32,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.3276,-7.36777,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.279,-7.391,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.288,-7.378,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.39194,-7.20343,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.347,-7.288,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.288,-7.378,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.288,-7.378,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.15,-7.344,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.339,-7.319,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.265,-7.387,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.27878,-7.39102,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.237,-7.414,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.33782,-7.31481,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.3276,-7.36777,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
41.237,-7.414,1e-05,,"Erinaceus europaeus Linnaeus, 1758",5219616,Erinaceus europaeus,LC
