lat,lon,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
-33.964259,150.988558,1e-09,1409.0,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
-33.964298,150.981523,1e-09,1409.0,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
51.42,5.55,0.01,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
51.904,4.502,0.001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
51.9,4.5,0.1,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
51.9126,4.4633,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.1752,49.4444,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
53.176,49.4429,0.0001,,"Rattus norvegicus (Berkenhout, 1769)",2439261,Rattus norvegicus,LC
