lat,lon,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
41.367217,-7.274735,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337693,-7.320625,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.317466,-7.340676,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337684,-7.320637,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337684,-7.320637,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337693,-7.320625,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.310044,-7.331058,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.299486,-7.351305,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337693,-7.320625,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.281214,-7.365559,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.289873,-7.337297,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337684,-7.320637,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.337693,-7.320625,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.281214,-7.365559,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.281214,-7.365559,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.299486,-7.351305,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.289873,-7.337297,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.289873,-7.337297,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.262696,-7.361945,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.239547,-7.372917,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.242567,-7.469852,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.310044,-7.331058,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.262696,-7.361945,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.262696,-7.361945,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.299486,-7.351305,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.242567,-7.469852,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.299667,-7.41082,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.260021,-7.44889,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.242567,-7.469852,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.333187,-7.297316,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.284703,-7.421095,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.299667,-7.41082,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.27669,-7.409629,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.260021,-7.44889,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.349368,-7.331712,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.281214,-7.365559,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.260021,-7.44889,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.27669,-7.409629,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.332492,-7.292057,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
41.274742,-7.363212,1e-05,,"Lepus granatensis Rosenhauer, 1856",2436790,Lepus granatensis,LC
