year,lat,lon,coordinateUncertaintyInMeters,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
1973,39.6134,2.8793,52392.75,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1978,39.6134,2.8793,52392.75,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1979,39.62053,2.600029,1352.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1979,39.62053,2.600029,1352.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1983,39.6134,2.8793,52392.75,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1981,39.958845,3.98995,3161.66,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1980,38.974,1.4189,20248.46,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1981,39.8059,2.734404,1416.29,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1980,39.8059,2.734404,1416.29,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1980,38.974,1.4189,20248.46,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1974,38.7052,1.42916,1200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1974,38.7052,1.42916,1200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1974,38.7068,1.4338,13871.55,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1974,38.7052,1.42916,1200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1977,38.7052,1.42916,1200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1978,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1973,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1978,39.147604,2.94409,3260.31,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1974,38.7052,1.42916,1200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1980,40.0222,4.1165,9552.49,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1986,28.396746,-14.004287,60000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,39.68492,2.86252,4393.18,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1989,36.220062,0.448685,2860.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1972,39.62053,2.600029,1352.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1997,39.8692,3.1571,200.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
1997,39.6782,2.528,3671.51,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2021,28.3988,-13.868203,3.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,36.56392,5.893807,,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,36.495638,6.048192,6.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,36.318333,6.444167,1748.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,35.676685,3.401117,,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,35.676685,3.401117,,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,37.519825,-1.991663,61.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,41.604,0.631,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,41.693,0.567,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,40.885,0.716,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,41.53,0.525,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2007,28.136001,-14.245613,1528.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,36.521155,7.702299,952.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,28.0635,-14.4,5.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.400647,-13.869303,44.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.586,0.631,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.801,0.563,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.639,0.569,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.06,0.448,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.291,2.015,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,40.94,0.31,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.596,0.643,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.684,0.58,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,41.648,0.569,707.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,29.151934,-10.385957,31.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,37.513795,-1.986828,8.0,,,"Atelerix algirus vagans Thomas, 1901",2437136,Atelerix algirus,
2020,30.037125,-9.637929,31.0,,,Atelerix algirus algirus,2437136,Atelerix algirus,
2019,28.043783,-16.710469,8.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.419012,-14.013744,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.430962,-14.011518,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.583946,-13.969252,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.2771,2.007351,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.49214,-13.944416,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.488802,-13.917649,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2013,41.803196,0.574682,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.710014,-13.842942,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.404291,-14.008237,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.392956,-14.077567,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.32155,-14.054216,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.278872,-14.084607,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2009,41.274258,1.990178,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.593695,-13.896385,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273037,1.986577,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273781,1.986326,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.426167,-14.063745,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.276768,2.008442,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.286633,1.250966,1000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.613167,-13.937312,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2013,41.797657,0.970852,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.362173,-14.031585,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,32.482704,-9.231877,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273098,1.98624,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.274326,1.987334,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.277313,2.007144,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2009,38.96328,1.24006,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,41.133949,1.098236,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2007,41.273556,2.004563,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.277557,2.010305,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.480339,-13.899161,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.274776,1.990049,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.55628,-13.954043,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.670648,-13.922278,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.547552,-13.838712,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.555952,-13.953629,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.533785,-13.989173,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.273476,1.985329,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.480425,-13.899123,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2004,28.365148,-16.686274,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2014,41.273273,1.986412,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.278797,2.006788,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.366684,-14.029153,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,41.27058,2.007526,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.273285,1.985034,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.411137,-14.062378,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.367094,-14.028941,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.412561,-14.014644,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.379658,-14.119986,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.564587,-13.964207,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.492841,-13.963051,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273106,1.986243,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.489264,-14.007495,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,39.522625,-0.440459,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,41.095654,1.082743,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.49,-13.96,1000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,39.449065,3.272758,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.276352,2.006264,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,40.657787,0.440011,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.39,-14.01,1000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.487495,-13.975612,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.490085,-13.930141,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.315166,-16.804963,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.365745,-16.700524,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.677282,-13.933014,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,39.520801,2.494878,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.35778,-14.032802,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.58769,-13.965217,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.299398,-14.025904,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,28.725046,-13.868579,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,28.411239,-14.062557,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.023516,-16.700119,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.45,-14.0,1000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,39.731872,3.188283,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.696222,-13.887521,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2020,28.710014,-13.842942,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,29.150282,-13.520336,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2018,28.385,-13.8696,30.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,27.754279,-15.599855,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,30.944339,-6.998575,100.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2009,39.370933,2.784863,999.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.491337,-13.923202,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.171054,-14.215448,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.23,-14.09,1000.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,39.639572,2.631948,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.375013,-16.690212,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.375013,-16.690212,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2010,41.273174,1.98627,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.433656,-14.010417,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.1675,-14.2091,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2007,41.275513,2.000593,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.482382,-14.00703,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.277077,2.007805,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2015,28.391803,-14.090747,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.500156,-13.960676,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2009,41.27388,1.98676,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.275677,2.017724,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.610851,-13.929749,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2008,41.277039,2.007483,10.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2016,39.450766,2.962585,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2019,28.543903,-13.840314,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
2017,28.58569,-13.975531,25.0,,,"Atelerix algirus (Lereboullet, 1842)",2437136,Atelerix algirus,LC
