year,lat,lon,coordinateUncertaintyInMeters,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
2013,44.52509,0.47585,2798.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2014,44.44818,0.62219,3468.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2013,44.46845,0.40453,3388.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,43.65827,-0.87805,2243.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,44.94516,1.35994,5568.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,45.07487,0.90708,3535.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,45.07487,0.90708,3535.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,44.18905,-1.24528,8023.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,44.92306,-0.61289,4885.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,44.03374,-0.78717,6304.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,45.07487,0.90708,3535.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,45.07487,0.90708,3535.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,45.18086,-1.06506,10663.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,45.07487,0.90708,3535.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,44.92306,-0.61289,4885.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,44.91135,-0.68139,2815.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,44.65141,-0.63139,7283.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,44.89186,-0.27665,3214.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,43.96998,-0.36941,1937.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2014,44.78265,-0.39015,3278.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1995,44.99016,1.92869,1000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,45.44857,0.50719,10259.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
